customer_name,customer_party_unique_reference_number,customer_code,ods_key,customer_facility_types,customer_facility_party_role_types
JAMES HOWDEN AND COMPANY LIMITED,00302486,00004378,00004378,"EXPORT INSURANCE (EXIP)
EXPORT INSURANCE (EXIP)
PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","EXPORTER/OII INVESTOR
UNINSURED AMOUNT
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
JENDEE TRADING COMPANY LIMITED,00300542,00002689,00002689,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
JMH (UK1) LIMITED,00302008,00004459,00004459,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
JOHN LIGGINS LIMITED,00308746,00002696,00002696,"PARIS CLUB OD TRANCHE
PARIS CLUB CI TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
JONAS WOODHEAD LTD,00301735,00005776,00005776,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
JOSIAH WEDGWOOD & SONS LIMITED,00304125,00002705,00002705,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
K D THERMOPLASTICS LIMITED,00303075,00002711,00002711,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
K.CHELLARAM & SONS(LONDON)LIMITED,00300191,00002706,00002706,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
KIDDE FIRE PROTECTION SERVICES LIMITED,00313054,00004301,00004301,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
KIRPALANIS (LONDON) LIMITED,00301402,00002723,00002723,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
KONE PUBLIC LIMITED COMPANY,00306540,00002220,00002220,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
L C BUDHRANI,NULL,00003215,00003215,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
L P DIESELS TECHNOLOGY LIMITED,00302250,00211537,00211537,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
L. KENDON & COMPANY LIMITED,00300271,00002872,00002872,"PARIS CLUB OD TRANCHE
PARIS CLUB CI TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
LADYBIRD BOOKS LIMITED,00304000,00003195,00003195,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
LAKE + ELLIOT ENGINEERS LIMITED,00302229,00003302,00003302,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
LALTEX & CO.LIMITED,00301597,00002725,00002725,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
LAMAWORTH LIMITED,00303864,00000366,00000366,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
LANKRO CHEMICALS LIMITED,00301779,00002800,00002800,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
LAR AUTOMOTIVE LIMITED,00303215,00002802,00002802,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
LEGRAND ELECTRIC LIMITED,00303850,00002805,00002805,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
LEIGHTON BUZZARD COMPONENTS LIMITED,00307643,00002806,00002806,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
LEYLAND DAF LTD,00301862,00001015,00001015,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
LION FOODS LIMITED,00306432,00002816,00002816,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
LIQUIPURE LIMITED,00311296,00003209,00003209,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
STOTT BENHAM LTD,00301743,00000798,00000798,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
SYNTEX PHARMACEUTICALS LTD,00303644,00000850,00000850,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
T I GROUP LIMITED,00304662,00003523,00003523,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
T.D.BAILEY & SON LIMITED,00300120,00003506,00003506,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
TEDDINGTON CONTROLS LIMITED,00303353,00003509,00003509,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
TENNECO CANADA INC.& COS CARRING ON BUSINESS IN UK AS CASE TRACTORS EXP.,NULL,00003764,00003764,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
TENSAR INTERNATIONAL LIMITED,00301729,00003894,00003894,"EXPORT INSURANCE (EXIP)
EXPORT INSURANCE (EXIP)
PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","EXPORTER/OII INVESTOR
UNINSURED AMOUNT
PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
THALES DEFENCE LIMITED,00308608,00004470,00004470,"BUYER CREDIT GUARANTEE
PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","EXPORTER/OII INVESTOR
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
THE ROYAL BANK OF SCOTLAND,00307669,00005708,00005708,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
THERMO ELECTRON MANUFACTURING LIMITED,00310727,00000870,00000870,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
THWAITES LTD,00303969,00000782,00000782,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
TITANIUM INTERNATIONAL LIMITED,00304587,00003246,00003246,BUYER CREDIT GUARANTEE,PARIS CLUB PAYEE
TOGO TGO,NULL,00005626,00005626,"PARIS CLUB CI TRANCHE
PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE
PARIS CLUB OD TRANCHE","Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER"
TRANSEUR EXPORT FINANCE CO. LIMITED,00301207,00004559,00004559,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
TRELLEBORG WHEEL SYSTEMS UK LIMITED,00309161,00003412,00003412,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
TUCK TAPE LIMITED,00301714,00001884,00001884,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
TURAN CORPORATION,00300024,00002049,00002049,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
UCO BANK,00314419,00002050,00002050,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
UNILEVER U.K. CENTRAL RESOURCES LIMITED,00306914,00000996,00000996,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
UNILEVER UK CENTRAL RESOURCES LTD,00306914,00005751,00005751,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
UNILEVER UK CENTRAL RESOURCES LTD,00306914,00005771,00005771,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
UNILEVER UK CENTRAL RESOURCES LTD,00306914,00005779,00005779,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
UNIQUE TRADING INTERNATIONAL LIMITED,00306885,00001898,00001898,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
U-POL LIMITED,00304169,00002857,00002857,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
US BANK NA,NULL,00001180,00001180,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
UTIME COMPANY (UK) LIMITED,00301130,00001906,00001906,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
VARAMAN LIMITED,00301445,00003081,00003081,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
VICTORIA WORKS ENGINEERING SERVICES LIMITED,00302177,00003849,00003849,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
VOITH PAPER LIMITED,00301616,00003852,00003852,"BOND INSURANCE POLICY
PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","EXPORTER/OII INVESTOR
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
VOLEX GROUP P.L.C.,00301612,00002856,00002856,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
W.& M.KNIGHT LIMITED,00302574,00002957,00002957,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
WADSWORTH HOLDINGS PLC,00310392,00002956,00002956,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
WARNER LAMBERT (UK) LTD,00302255,00005666,00005666,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
WATANMAL (U.K.) LIMITED,00306935,00001962,00001962,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
WELLCOME FOUNDATION LTD,00300456,00000793,00000793,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
WER (MVL) (1998) LIMITED,00301406,00002068,00002068,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
WESTAM LIMITED,NULL,00204343,00204343,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
WHATMAN INTERNATIONAL LIMITED,00302331,00001973,00001973,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
WHEELABRATOR GROUP LIMITED,00304545,00000749,00000749,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
WILLIAM ALLDAY AND COMPANY LIMITED,00307113,00003331,00003331,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
WILLIAM EAGLES LIMITED,00301590,00001978,00001978,"PARIS CLUB OD TRANCHE
PARIS CLUB CI TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
WILLIAM RANSOM & SON P.L.C,00302303,00000801,00000801,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
WINKLER HOLDINGS LTD,00310870,00002051,00002051,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
XRI LIMITED,00300386,00003258,00003258,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
NAT WEST BANK PLC,00303797,00005740,00005740,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
NATWEST OFFSHORE,NULL,00002034,00002034,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
NEVE ELECTRONIC PRODUCTION LIMITED,00314152,00000817,00000817,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
NEWHALL AGENCY COMPANY LIMITED,00303875,00003036,00003036,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
NIGERIA NGA,NULL,00005652,00005652,"PARIS CLUB CI TRANCHE
PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE
PARIS CLUB OD TRANCHE","Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER"
NORTON MEGAW & CO LIMITED,00300359,00004460,00004460,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
NOVAR ED&S LIMITED,00300315,00003043,00003043,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
NUTRICIA LIMITED,00303418,00003046,00003046,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
OPENSHAW LIMITED,00301689,00003054,00003054,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
ORIENTAL CREDIT LIMITED,00301247,00003056,00003056,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
P.J.PARMITER & SONS LIMITED,00302539,00003059,00003059,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
PAKISTAN PAK,NULL,00005653,00005653,"PARIS CLUB FD TRANCHE
PARIS CLUB CI TRANCHE
PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE
PARIS CLUB OD TRANCHE","Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER"
PAPCO OVERSEAS LIMITED,NULL,00002036,00002036,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
PARBURY HENTY & CO LIMITED,00311356,00003064,00003064,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
PARKER PEN COMPANY,00300367,00003065,00003065,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
PARSON & CROSLAND LIMITED,00304213,00003068,00003068,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
PBH (UK) LIMITED,00302773,00003069,00003069,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
PCI MEMBRANE SYSTEMS LTD,00303478,00004294,00004294,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
PEARSON EDUCATION LIMITED,00300309,00003071,00003071,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
PERMACELL FINESSE LIMITED,00309716,00003146,00003146,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
PERMAZE LIMITED,00308784,00003147,00003147,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
PHARMACIA LIMITED,00302234,00004505,00004505,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
PIRELLI GENERAL PLC,00306710,00004175,00004175,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
PLASTIC RECYCLING LIMITED,00305104,00003155,00003155,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
PNEUMATIC CONVEYORS (HUDDERSFIELD) LIMITED,00301533,00003158,00003158,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
POLYMATHIC TRUCKS LIMITED,00313542,00003161,00003161,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
PREMIER FOODS (HOLDINGS) LIMITED,00301099,00002502,00002502,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
PRIESTMAN BROS LTD,00301542,00000738,00000738,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
PVC GROUP PLC,00309379,00003171,00003171,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
QUAYLE DENTAL MANUFACTURING LTD,00303435,00000891,00000891,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
R H FAZAKERLEY,NULL,00002908,00002908,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
RACAL DEFENCE RADAR LTD.,00300231,00004211,00004211,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
RACAL-TACTICOM LIMITED,00306541,00004212,00004212,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
RALEIGH INTERNATIONAL LIMITED,00308574,00003185,00003185,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
REALFILE LIMITED,00303221,00003263,00003263,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
RECKITT BENCKISER HEALTHCARE (UK) LIMITED,00301733,00003265,00003265,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
LISTER SHEARING EQUIPMENT LIMITED,00312194,00002818,00002818,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
LIXMERE LIMITED,00306961,00002820,00002820,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
LLOYDS BANK LTD,NULL,00005729,00005729,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
LLOYDS BANK LTD,00300338,00005728,00005728,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
LLOYDS SYNDICATE 2015 CHANNEL,00315342,00277818,00277818,"BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE","PARIS CLUB PAYEE
RE-INSURER ECA"
LONDON LITHOGRAPHIC LIMITED,00300306,00002825,00002825,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
LONGCLOSE LIMITED,00307104,00000913,00000913,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
M B LONDON LTD,00301092,00002836,00002836,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MABEY & JOHNSON LTD,00300316,00003856,00003856,"PARIS CLUB FD TRANCHE
SUPPLIER CREDIT FINANCE GUARANTEE
BUYER CREDIT GUARANTEE","PARIS CLUB PAYEE
EXPORTER/OII INVESTOR
EXPORTER/OII INVESTOR"
MAN B & W DIESEL LIMITED,00300509,00004594,00004594,"SUPPLIER CREDIT FINANCE GUARANTEE
BUYER CREDIT GUARANTEE
PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","EXPORTER/OII INVESTOR
EXPORTER/OII INVESTOR
PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MANITOWOC CRANE GROUP(UK) LIMITED,00308699,00004453,00004453,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MANLON TRADING LIMITED,00300849,00002917,00002917,"PARIS CLUB OD TRANCHE
PARIS CLUB CI TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MARCONI CORPORATION PLC,NULL,00005772,00005772,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MARCONI CORPORATION PLC,NULL,00005777,00005777,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MARCONI PLC,NULL,00005783,00005783,"PARIS CLUB CI TRANCHE
BUYER CREDIT GUARANTEE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MARLBOROUGH EQUITY LIMITED,00307389,00002920,00002920,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MARPLES CONSTRUCTION LIMITED,00300321,00004412,00004412,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MARSHALL OF CAMBRIDGE AEROSPACE LIMITED,00303902,00004130,00004130,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MARTIN-GOLOD PRODUCTS LIMITED,00300322,00002874,00002874,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
MATHER & PLATT (EXPORTS) LTD T/A,00301805,00005750,00005750,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MAYFAIR PROPERTY HOLDINGS LIMITED,00301216,00002925,00002925,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MECO CONVEYORS LIMITED,00304419,00002634,00002634,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MENTHOLATUM COMPANY LIMITED(THE,00302447,00002931,00002931,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MIDLAND INTERNATIONAL TRADE SERVICES (U.K.) LIMITED,00300169,00002517,00002517,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MILLARS WELLPOINT INTERNATIONAL LTD,00302937,00000828,00000828,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
MILTHORP INTERNATIONAL LTD,00312168,00000718,00000718,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MME LIMITED,00310236,00002942,00002942,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MOLINS TOBACCO MACHINERY LIMITED,00308762,00004146,00004146,"BUYER CREDIT GUARANTEE
PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MR P J RUSSELL,NULL,00002227,00002227,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MR R H ADVANI,NULL,00003436,00003436,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
NARAINDAS ESSARDAS & SONS (U.K.) LIMITED,00307384,00002953,00002953,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
NATWEST EXPORT FINANCE LIMITED,00308778,00221481,00221481,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
NEILL TOOLS & ASSOC COS,NULL,00005659,00005659,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
NEILL TOOLS LIMITED,00301660,00003035,00003035,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
NOLOFLEX PLASTICS LIMITED,00301170,00003095,00003095,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
NORCROS INDUSTRY (INTERNATIONAL) LIMITED,00304707,00003382,00003382,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
