customer_name,customer_party_unique_reference_number,customer_code,ods_key,customer_facility_types,customer_facility_party_role_types
M-SQUARED LASERS LIMITED,00313086,00282308,00282308,"EXPORT WORKING CAPITAL SCHEME
EXPORT WORKING CAPITAL SCHEME
GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor"
MTI WELDING TECHNOLOGIES LTD,00309672,00280042,00280042,"BOND SUPPORT
BOND SUPPORT
GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor"
MUFG BANK LTD,00308702,00278001,00278001,"BUYER CREDIT GUARANTEE
DL LOAN (ENHANCED)
PROJECT FINANCING GUARANTEE
PROJECT FINANCING GUARANTEE","LEAD/AGENT BANK
DL PANEL AGENT BANK
LEAD/AGENT BANK
SYNDICATE LENDER"
MUFG BANK LTD,00317631,00294046,00294046,"BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE","LEAD/AGENT BANK
SYNDICATE LENDER"
MUKL HOUSEWARES LIMITED,00303893,00002950,00002950,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MULBERRY COMPANY (DESIGN) LIMITED,00303163,00296448,00296448,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
MULCOTT BELTING COMPANY LIMITED,00307706,00002843,00002843,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
MUTT MOTORCYCLES LIMITED,00324139,00291896,00291896,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
MW CREATIVE LIMITED,00310787,00227657,00227657,"EXPORT INSURANCE (EXIP)
EXPORT INSURANCE (EXIP)","EXPORTER/OII INVESTOR
UNINSURED AMOUNT"
MYA CONSULTING LTD,00324537,00290904,00290904,"EXPORT INSURANCE (EXIP)
EXPORT INSURANCE (EXIP)","EXPORTER/OII INVESTOR
UNINSURED AMOUNT"
MYANMA FOREIGN TRADE BANK,NULL,00000619,00000619,BUYER CREDIT GUARANTEE,Ultimate Obligor
MYANMA TEXTILE INDUSTRIES.,NULL,00000618,00000618,"BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor"
MYB DIRECT LIMITED,00327223,00292681,00292681,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
MYPURA.COM LIMITED,00329127,00295915,00295915,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
MZN HELLAS S.A.,00311141,00262058,00262058,"EXPORT INSURANCE (EXIP)
EXPORT INSURANCE (EXIP)","FACILITY CUSTOMER
Ultimate Obligor"
NACCO MATERIALS HANDLING (SCOTLAND) LTD.,00301994,00000727,00000727,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
NAFFCO FZCO,00321547,00287584,00287584,"BUYER CREDIT GUARANTEE
DL LOAN (ENHANCED)","EXPORTER/OII INVESTOR
EXPORTER/OII INVESTOR"
NAIRN FLOORS INTERNATIONAL LIMITED,00302144,00002952,00002952,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
NALCO LIMITED,00304405,00004462,00004462,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
NAPP LABORATORIES LTD,00302806,00000725,00000725,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
NARAINDAS ESSARDAS & SONS (U.K.) LIMITED,00307384,00002953,00002953,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
NAT WEST BANK PLC,00303797,00005740,00005740,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
NATEXIS TRANSPORT FINANCE,00312061,00204774,00204774,ASSET BASED GUARANTEE,SYNDICATE LENDER
NATIONAL ALLPARTS LIMITED,00301198,00002690,00002690,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
NATIONAL AUTHORITY FOR TUNNELS,00318621,00284665,00284665,BUYER CREDIT GUARANTEE,FACILITY CUSTOMER
NATIONAL BANK OF KUWAIT,NULL,00001620,00001620,BOND INSURANCE POLICY,Ultimate Obligor
NATIONAL BANK OF KUWAIT (INTERNATIONAL) PLC,00309684,00000540,00000540,ASSET BASED GUARANTEE,SYNDICATE LENDER
"NATIONAL BANK OF KUWAIT, PARIS",00311031,00241275,00241275,ASSET BASED GUARANTEE,SYNDICATE LENDER
NATIONAL COMPANY FOR MECHANICAL & ELECTRICAL WORKS LTD,00311674,00001606,00001606,BOND INSURANCE POLICY,FACILITY CUSTOMER
NATIONAL IRANIAN STEEL CORPORATION (NISCO),NULL,00001825,00001825,BUYER CREDIT GUARANTEE,FACILITY CUSTOMER
NATIONAL PETROCHEMICAL COMPANY (NPC),00311652,00001765,00001765,"BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor"
NATIONAL WESTMINSTER BANK PLC,00300356,00004492,00004492,"ASSET BASED GUARANTEE
ASSET BASED GUARANTEE
BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE
LINE OF CREDIT GUARANTEE
LINE OF CREDIT GUARANTEE
PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE
SUPPLIER CREDIT FINANCE GUARANTEE","LEAD/AGENT BANK
SYNDICATE LENDER
LEAD/AGENT BANK
SOLE LENDER
SYNDICATE LENDER
LEAD/AGENT BANK
SYNDICATE LENDER
PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE
SOLE LENDER"
NATIONALE-NEDERLANDEN LEVENSVERZEKERING MAATSCHAPPIJ NV,NULL,00250461,00250461,ASSET BASED GUARANTEE,SYNDICATE LENDER
NATIXIS,00307789,00000529,00000529,"ASSET BASED GUARANTEE
ASSET BASED GUARANTEE
BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE
DL LOAN (ENHANCED)
DL LOAN (ENHANCED)
DL LOAN (ENHANCED)
PROJECT FINANCING GUARANTEE
PROJECT FINANCING GUARANTEE","LEAD/AGENT BANK
SYNDICATE LENDER
LEAD/AGENT BANK
SYNDICATE LENDER
DL PANEL AGENT BANK
LEAD/AGENT BANK
SYNDICATE LENDER
LEAD/AGENT BANK
SYNDICATE LENDER"
NATIXIS TRANSPORT FINANCE,00312061,00210614,00210614,"ASSET BASED GUARANTEE
ASSET BASED GUARANTEE","LEAD/AGENT BANK
SYNDICATE LENDER"
"NATIXIS, FRANCE",NULL,00001438,00001438,"ASSET BASED GUARANTEE
ASSET BASED GUARANTEE
ASSET BASED GUARANTEE
BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE
PROJECT FINANCING GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE","LEAD/AGENT BANK
SOLE LENDER
SYNDICATE LENDER
LEAD/AGENT BANK
SYNDICATE LENDER
SYNDICATE LENDER
SYNDICATE LENDER"
NATWEST EXPORT FINANCE LIMITED,00308778,00221481,00221481,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
NATWEST MARKETS,00307351,00004489,00004489,"ASSET BASED GUARANTEE
BUYER CREDIT GUARANTEE
GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY
PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE
PROJECT FINANCING GUARANTEE","SYNDICATE LENDER
SYNDICATE LENDER
FACILITY CUSTOMER
Ultimate Obligor
PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE
SYNDICATE LENDER"
NATWEST OFFSHORE,NULL,00002034,00002034,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
NAVAL GROUP,00323830,00291706,00291706,EXPORT INSURANCE (EXIP),FACILITY CUSTOMER
NC'NEAN DISTILLERY LIMITED,00327374,00292922,00292922,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
NECTAR HOLDINGS LIMITED,00312601,00268262,00268262,"SUPPLIER CREDIT FINANCE GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE","EXPORTER/OII INVESTOR
Ultimate Obligor"
NEDBANK LIMITED,00308701,00002538,00002538,DL LOAN (ENHANCED),DL PANEL AGENT BANK
NEI POWER PROJECTS LTD,00301933,00004214,00004214,BUYER CREDIT GUARANTEE,EXPORTER/OII INVESTOR
NEILL TOOLS & ASSOC COS,NULL,00005659,00005659,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
NEILL TOOLS LIMITED,00301660,00003035,00003035,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
NEO G LIMITED,00328833,00295676,00295676,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
NEOM COMPANY,00323101,00294784,00294784,"EXPORT INSURANCE (EXIP)
EXPORT INSURANCE (EXIP)","FACILITY CUSTOMER
Ultimate Obligor"
NESSTRA SERVICES (UK) LIMITED,00320076,00290387,00290387,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
NETWORK SCIENCE LTD,00327887,00294083,00294083,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
NEVE ELECTRONIC PRODUCTION LIMITED,00314152,00000817,00000817,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
NEW RAILWAY IMPLEMENTATION AUTHORITY,NULL,00000646,00000646,BUYER CREDIT GUARANTEE,FACILITY CUSTOMER
NEW YORK LIFE INSURANCE COMPANY,00300014,00241998,00241998,"ASSET BASED GUARANTEE
BUYER CREDIT GUARANTEE","SYNDICATE LENDER
SYNDICATE LENDER"
NEWHALL AGENCY COMPANY LIMITED,00303875,00003036,00003036,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
NEXI NIPPON EXPORT INVESTMENT INSURANCE,NULL,00271763,00271763,ASSET BASED GUARANTEE,RE-INSURER ECA
NEXUS GREEN LIMITED,00306046,00285558,00285558,DL LOAN (ENHANCED),EXPORTER/OII INVESTOR
NGHI SON REFINERY & PETROCHEMICAL,NULL,00235891,00235891,"PROJECT FINANCING GUARANTEE
PROJECT FINANCING GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor"
NI TRANSFORMERS (UK) LIMITED,00309301,00000452,00000452,BUYER CREDIT GUARANTEE,EXPORTER/OII INVESTOR
"NICARAGUA,MIN OF ECON&PUBLIC CREDIT",00319118,00294406,00294406,"DL LOAN (ENHANCED)
DL LOAN (ENHANCED)","FACILITY CUSTOMER
Ultimate Obligor"
NICCE LIMITED,00325813,00290421,00290421,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
NICHOLAS LABORATORIES LTD,00302441,00000816,00000816,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
NIGERIA LNG LIMITED,00311694,00003597,00003597,"BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor"
NIGERIA NGA,NULL,00005652,00005652,"PARIS CLUB CI TRANCHE
PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE
PARIS CLUB OD TRANCHE","FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor"
NIKI LUFTFAHRT GMBH,00309408,00214423,00214423,"ASSET BASED GUARANTEE
ASSET BASED GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor"
NIKTANYA INTERNATIONAL LIMITED,00327831,00294008,00294008,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
NILCON INTERNATIONAL LIMITED,00303181,00003040,00003040,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
NIS LIMITED,00314375,00001610,00001610,"EXPORT INSURANCE (EXIP)
EXPORT INSURANCE (EXIP)","EXPORTER/OII INVESTOR
UNINSURED AMOUNT"
NISHI NIPPON CITY BANK LTD,NULL,00237691,00237691,ASSET BASED GUARANTEE,SYNDICATE LENDER
NISSAN MOTOR COMPANY LIMITED,00319902,00284671,00284671,EXPORT DEVELOPMENT GUARANTEE,Ultimate Obligor
NISSAN MOTOR MANUFACTURING (UK) LIMITED,00308810,00284633,00284633,EXPORT DEVELOPMENT GUARANTEE,FACILITY CUSTOMER
NMS INFRASTRUCTURE LIMITED,00314167,00232944,00232944,"BUYER CREDIT GUARANTEE
DL LOAN (ENHANCED)","EXPORTER/OII INVESTOR
EXPORTER/OII INVESTOR"
NODEN INTERNATIONAL LIMITED,00325894,00290644,00290644,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
NOLOFLEX PLASTICS LIMITED,00301170,00003095,00003095,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
NORBORD LIMITED,00302405,00003037,00003037,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
NORCO GROUP LIMITED,00312202,00286784,00286784,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
NORCROS INDUSTRY (INTERNATIONAL) LIMITED,00304707,00003382,00003382,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
NORDDEUTSCHE LANDESBANK GIROZENTRAL,00309471,00216549,00216549,"ASSET BASED GUARANTEE
ASSET BASED GUARANTEE","LEAD/AGENT BANK
SYNDICATE LENDER"
NORDDEUTSCHE LANDESBANK GIROZENTRALE,00308708,00000462,00000462,"ASSET BASED GUARANTEE
ASSET BASED GUARANTEE","LEAD/AGENT BANK
SYNDICATE LENDER"
NORDEA BANK AB FINNISH BRANCH,NULL,00273653,00273653,"SUPPLIER CREDIT FINANCE GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE","LEAD/AGENT BANK
SYNDICATE LENDER
UNINSURED AMOUNT"
NORDIC BRANDED LIMITED,00319969,00285309,00285309,"EXPORT INSURANCE (EXIP)
EXPORT INSURANCE (EXIP)","FACILITY CUSTOMER
Ultimate Obligor"
NORDIC TRUSTEE AS,00326693,00294504,00294504,BUYER CREDIT GUARANTEE,LEAD/AGENT BANK
NORINCHUKIN BANK,00309119,00001421,00001421,ASSET BASED GUARANTEE,SYNDICATE LENDER
NORTEX (FURNISHINGS) LIMITED,00301789,00003041,00003041,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
NORTH EASTERN TIMBER LIMITED,00301420,00003323,00003323,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
NORTHERN CRUSHER SPARES LTD,00318223,00280418,00280418,"EXPORT WORKING CAPITAL SCHEME
EXPORT WORKING CAPITAL SCHEME
GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor"
NORTHERN IRELAND SPINNERS LIMITED,00302499,00002981,00002981,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
NORTHGATE INFORMATION SOLUTIONS PLC,00307468,00004483,00004483,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
NORTHSTAR TRADE FINANCE INC,00308487,00261484,00261484,DL LOAN (ENHANCED),DL PANEL AGENT BANK
NORTON MEGAW & CO LIMITED,00300359,00004460,00004460,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
NORWEGIAN AIR SHUTTLE ASA,00311378,00269929,00269929,"ASSET BASED GUARANTEE
ASSET BASED GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor"
NOUVELAIR TUNISIE,NULL,00001768,00001768,"ASSET BASED GUARANTEE
ASSET BASED GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor"
NOVA TISSUE COMPANY LTD,00324101,00288649,00288649,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
NOVAR ED&S LIMITED,00300315,00003043,00003043,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
NOVARTIS NUTRITION UK LIMITED,00300453,00003044,00003044,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
NOXET UK LIMITED,00303975,00000752,00000752,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
NP AEROSPACE LIMITED,00312744,00288062,00288062,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
NSG EXPORTS LIMITED,00302042,00003798,00003798,"BUYER CREDIT GUARANTEE
DL LOAN (ENHANCED)","EXPORTER/OII INVESTOR
EXPORTER/OII INVESTOR"
NSG UK ENTERPRISES LIMITED,00322142,00288386,00288386,"EXPORT DEVELOPMENT GUARANTEE
EXPORT DEVELOPMENT GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor"
NUTRICIA LIMITED,00303418,00003046,00003046,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
NU-WAY LIMITED,00303924,00003047,00003047,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
OASYS TECHNOLOGIES LIMITED,00312186,00237159,00237159,"BOND SUPPORT
BOND SUPPORT","FACILITY CUSTOMER
Ultimate Obligor"
OCEAN LED MARINE LTD,00305276,00269153,00269153,"BOND SUPPORT
BOND SUPPORT","FACILITY CUSTOMER
Ultimate Obligor"
OCEAN SHADE CANOPIES & AWNINGS LIMI TED,00328717,00295073,00295073,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
OCEANIA IMPEX LIMITED,00300552,00003048,00003048,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
OCYAN OIL SERVICES LTD,00326183,00295375,00295375,SUPPLIER CREDIT FINANCE GUARANTEE,FACILITY CUSTOMER
OCYAN S.A.,00318648,00291588,00291588,"EXPORT INSURANCE (EXIP)
EXPORT INSURANCE (EXIP)
SUPPLIER CREDIT FINANCE GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor
Ultimate Obligor"
OCYT 3 LIMITED,00304200,00000825,00000825,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
ODEBRECHT OIL AND GAS SERVICES LIMITED,00309328,00003801,00003801,SUPPLIER CREDIT FINANCE GUARANTEE,EXPORTER/OII INVESTOR
OEKB - OESTERREICHISCHE KONTROLLBANK AG,00324137,00001377,00001377,BUYER CREDIT GUARANTEE,RE-INSURER ECA
OES GROUP LTD,00321287,00287936,00287936,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
OJSC VEB LEASING,NULL,00233618,00233618,ASSET BASED GUARANTEE,Ultimate Obligor
OLYMPIC AIRLINES SA,NULL,00003604,00003604,ASSET BASED GUARANTEE,FACILITY CUSTOMER
OM SYNERGIES LTD,00326313,00291653,00291653,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
OMAN AIR,NULL,00216223,00216223,ASSET BASED GUARANTEE,FACILITY CUSTOMER
"OMAN, MINISTRY OF DEFENCE",00322037,00003777,00003777,"BOND INSURANCE POLICY
BOND INSURANCE POLICY
EXPORT INSURANCE (EXIP)
EXPORT INSURANCE (EXIP)","FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor"
"OMAN, MINISTRY OF FINANCE",00319821,00003781,00003781,"ASSET BASED GUARANTEE
BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE
DL LOAN (ENHANCED)
DL LOAN (ENHANCED)","Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor"
"OMAN, MINISTRY OF FINANCE",00319821,00290724,00290724,"EXPORT INSURANCE (EXIP)
EXPORT INSURANCE (EXIP)","FACILITY CUSTOMER
Ultimate Obligor"
OMEGA FOUNDRY MACHINERY LTD,00311023,00004121,00004121,"BOND SUPPORT
BOND SUPPORT
EXPORT WORKING CAPITAL SCHEME
EXPORT WORKING CAPITAL SCHEME
SUPPLIER CREDIT FINANCE GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor
EXPORTER/OII INVESTOR"
ONE STOP RECYCLING LIMITED,00325613,00290145,00290145,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
ONLINE VALVES LIMITED,00303481,00293056,00293056,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
ONUR TAAHHUT TASIMACILIK INSAAT TICARET VE SANAYI ANONIM SIRKETI,00325757,00294015,00294015,BUYER CREDIT GUARANTEE,EXPORTER/OII INVESTOR
OOSC CLOTHING LIMITED,00322367,00287109,00287109,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
OPENDOME LIMITED,00301761,00003053,00003053,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
OPENSHAW LIMITED,00301689,00003054,00003054,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
OPERADORA LINEA 7 SA,NULL,00260484,00260484,"BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor"
OPP FILM EL SALVADOR S.A DE C.V.,00314609,00265084,00265084,BUYER CREDIT GUARANTEE,FACILITY CUSTOMER
OPP FILM S.A,00314609,00269674,00269674,BUYER CREDIT GUARANTEE,Ultimate Obligor
OQ POLYMERS LLC,00311882,00259908,00259908,"PROJECT FINANCING GUARANTEE
PROJECT FINANCING GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor"
ORAL-B LABORATORIES LIMITED,00300275,00003055,00003055,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
ORBIK ELECTRONICS LIMITED,00327099,00294309,00294309,"EXPORT WORKING CAPITAL SCHEME
EXPORT WORKING CAPITAL SCHEME","FACILITY CUSTOMER
Ultimate Obligor"
ORBIT PUMPS LIMITED,00311143,00003027,00003027,BUYER CREDIT GUARANTEE,EXPORTER/OII INVESTOR
ORIENTAL CREDIT LIMITED,00301247,00003056,00003056,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
ORIENTAL WEAVERS CARPET (ORWE.CA),00326575,00292344,00292344,"EXPORT INSURANCE (EXIP)
EXPORT INSURANCE (EXIP)","FACILITY CUSTOMER
Ultimate Obligor"
OROSOLIS EUROPE LTD,00324308,00289114,00289114,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
OSC PROCESS ENGINEERING LTD.,00304610,00000448,00000448,BUYER CREDIT GUARANTEE,EXPORTER/OII INVESTOR
OSCOTT ENGINEERING LIMITED,00305367,00000900,00000900,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
OUTDOORFOOD LIMITED,00325940,00292578,00292578,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
OVERSEAS FARMERS GROUP LTD,00303884,00002866,00002866,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
OVERSEAS MARKETING CORPORATION LIMITED,00309773,00000871,00000871,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
OXBRIDGE ASSOCIATES LIMITED,00327395,00292938,00292938,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
OXFORD POLICY MANAGEMENT LIMITED,00310984,00232019,00232019,"BOND SUPPORT
BOND SUPPORT","FACILITY CUSTOMER
Ultimate Obligor"
OYSTER MARINE LTD,00309827,00250124,00250124,"BOND SUPPORT
BOND SUPPORT","FACILITY CUSTOMER
Ultimate Obligor"
P J PIPE & VALVE CO LIMITED,00303669,00256553,00256553,"BOND SUPPORT
BOND SUPPORT
GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor"
"P. FANGHANEL & COMPANY, LIMITED",00300207,00003058,00003058,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
P.A.HILTON LTD.,00302869,00000726,00000726,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
P.J.PARMITER & SONS LIMITED,00302539,00003059,00003059,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
P.M. SURTANI & CO. LIMITED,00300425,00003156,00003156,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
